Name	Length	NumReads	NumReads	NumReads
BgISR7-08478	1227	7	18	13
BgISR7-08479	711	13	35	27
BgISR7-08480	2295	89	134	107
BgISR7-08481	303	0	0	0
BgISR7-08482	1794	3	6	2
BgISR7-08483	1482	0	0	0
BgISR7-08484	1995	28	50	30
BgISR7-08485	2652	38	59	27
BgISR7-08486	345	1	4	3
BgISR7-08487	2118	28	67	36
BgISR7-08488	186	0	0	0
BgISR7-08489	495	0	0	5.31856
BgISR7-08490	1059	19	28	21
BgISR7-08491	3015	6	10	9
BgISR7-08492	2154	49	107	68
BgISR7-08493	1530	32	93	44
BgISR7-08494	735	54	64	52
BgISR7-08495	258	0	0	3
BgISR7-08496	228	79	151	115
BgISR7-08497	3927	44	82	73
BgISR7-08498	735	4	14	3
BgISR7-08499	2589	95	212	147
BgISR7-08500	2544	18	32	13
BgISR7-08501	267	407	808	520
BgISR7-08502	1410	80	102	83
BgISR7-08503	930	7	19	11
BgISR7-08504	2334	23	29	15
BgISR7-08505	576	18	33	15
BgISR7-08506	747	19	29	27
BgISR7-08507	87	3	2	0
BgISR7-08508	1428	50.7467	67.9549	50.1663
BgISR7-08509	543	8	18	12
BgISR7-08510	1194	31	39.385	33
BgISR7-08511	1437	2.25328	1.04511	6.83375
BgISR7-08512	318	0	0	0
BgISR7-08513	756	0	0	0
BgISR7-08514	186	0	0	0
BgISR7-08515	54	0	0	0
BgISR7-08516	1410	34	60	32
BgISR7-08517	1920	34	55	43
BgISR7-08518	1161	28	47	33
BgISR7-08519	72	0	0	0
BgISR7-08520	1053	14	37	23
BgISR7-08521	1143	18	29	6
BgISR7-08522	1245	25	46	28
BgISR7-08523	681	8	30	12
BgISR7-08524	786	38	81	66
BgISR7-08525	789	15	44	29
BgISR7-08526	1248	239	426	270
BgISR7-08527	2649	23	27	41
BgISR7-08528	96	0	0	0
BgISR7-08529	267	0	0	0
BgISR7-08530	1191	82	100	80
BgISR7-08531	975	38	71	52
BgISR7-08532	552	710	1335	984
BgISR7-08533	255	0	0	0
BgISR7-08534	831	29	35	19
BgISR7-08535	987	5	16	9
BgISR7-08536	183	0	0	0
BgISR7-08537	4005	23	49	30
BgISR7-08538	3129	55	93	61
BgISR7-08539	495	35	105	57
BgISR7-08540	732	45	97	66
BgISR7-08541	3111	63	106	88
BgISR7-08542	1932	100	203	168
BgISR7-08543	2478	18	35	35
BgISR7-08544	7773	97	181	126
BgISR7-08545	4470	95	176	133
BgISR7-08546	180	0	0	0
BgISR7-08547	882	2	0	2
BgISR7-08548	3795	28	46	34
BgISR7-08549	561	10	24	12
BgISR7-08550	2430	83	155	105
BgISR7-08551	1077	43	73	35
BgISR7-08552	273	3	2	8
BgISR7-08553	279	8	7	10
BgISR7-08554	2064	27	56	20
BgISR7-08555	1707	36	86	72
BgISR7-08556	111	1	0	0
BgISR7-08557	1761	26	82	26
BgISR7-08558	519	31	105	58
BgISR7-08559	1026	37	74	45
BgISR7-08560	1938	15	63	38
BgISR7-08561	1581	21	43	35
BgISR7-08562	342	1	4	0
BgISR7-08563	207	0	0	0
BgISR7-08564	1272	30	101	41
BgISR7-08565	975	61	163	99
BgISR7-08566	612	0	0	0
BgISR7-08567	1917	9	34	28
BgISR7-08568	471	0	8	2
BgISR7-08569	528	3	3	1
BgISR7-08570	2061	30	55	26
BgISR7-08571	1122	19	39	23
BgISR7-08572	474	0	3	3
BgISR7-08573	825	77	208	134
BgISR7-08574	294	25	47	17
BgISR7-08575	2685	38	83	45
BgISR7-08576	1554	5	13	9
BgISR7-08577	570	54	109	51
BgISR7-08578	300	73	183	81
BgISR7-08579	366	6	3	1
BgISR7-08580	669	83	137	96
BgISR7-08581	4641	55	71	54
BgISR7-08582	585	13	49	34
BgISR7-08583	6243	199	414	257
BgISR7-08584	1731	32	50	51
BgISR7-08585	219	0	1	0
BgISR7-08586	906	11	32	14
BgISR7-08587	912	20	46	42
BgISR7-08588	120	0	0	0
BgISR7-08589	2208	32	87	62
BgISR7-08590	273	1	3	1
BgISR7-08591	555	3	3	1
BgISR7-08592	798	1	3	3
BgISR7-08593	597	27	69	30
BgISR7-08594	915	68	131	104
BgISR7-08595	357	0	0	0
BgISR7-08596	588	4	2	0
BgISR7-08597	375	44	75	83
BgISR7-08598	1053	11	49	28
BgISR7-08599	5301	77	161	96
BgISR7-08600	1290	18	26	14
BgISR7-08601	324	55	109	72
BgISR7-08602	327	14	43	30
BgISR7-08603	714	62	107	85
BgISR7-08604	1518	115	162	142
BgISR7-08605	2316	44	107	53
BgISR7-08606	2799	58	90	51
BgISR7-08607	1722	210	367	273
BgISR7-08608	1011	24	41	23
BgISR7-08609	1032	0	6	1
BgISR7-08610	36	0	0	0
BgISR7-08611	663	0	1	1
BgISR7-08612	2238	23	51	37
BgISR7-08613	96	0	0	0
BgISR7-08614	1218	23	45	9
BgISR7-08615	2604	56	75	51
BgISR7-08616	1887	20	38	29
BgISR7-08617	3453	59	115	73
BgISR7-08618	90	0	0	0
BgISR7-08619	1059	25	35	27
BgISR7-08620	987	24	48	50
BgISR7-08621	57	0	0	0
BgISR7-08622	1884	23	47	28
BgISR7-08623	333	28	27	14
BgISR7-08624	1221	8	18	9
BgISR7-08625	1290	24	37	31
BgISR7-08626	1866	71	165	102
BgISR7-08627	1869	31	95	53
BgISR7-08628	5295	104	159	111
BgISR7-08629	1488	31	42	35
BgISR7-08630	2106	78	107	79
BgISR7-08631	963	27	55	41
BgISR7-08632	1584	17	37	29
BgISR7-08633	2631	104	175	136
BgISR7-08634	603	26	55	36
BgISR7-08635	624	14	46	41
BgISR7-08636	492	12	22	20
BgISR7-08637	300	294	505	379
BgISR7-08638	924	36	62	48
BgISR7-08639	1218	144	291	208
BgISR7-08640	1764	80	275	126
BgISR7-08641	645	43	67	37
BgISR7-08642	1512	16	45	27
BgISR7-08643	582	36	69	48
BgISR7-08644	1902	123	174	116
BgISR7-08645	3225	61	120	70
BgISR7-08646	234	5	8	5
BgISR7-08647	771	9	8	8
BgISR7-08648	1725	12	34	15
BgISR7-08649	1137	12	29	26
BgISR7-08650	1125	14	46	23
BgISR7-08651	1146	6	11	15
BgISR7-08652	1218	26	77	59
BgISR7-08653	426	16	34	22
BgISR7-08654	594	139	219	142
BgISR7-08655	111	0	0	0
BgISR7-08656	1683	30	40	48
BgISR7-08657	1272	34	102	53
BgISR7-08658	4194	67	105	99
BgISR7-08659	3393	45	75	53
BgISR7-08660	1212	221	466	326
BgISR7-08661	1845	31	59	43
BgISR7-08662	258	8	8	3
BgISR7-08663	183	0	13	2
BgISR7-08664	1257	20	45	31
BgISR7-08665	72	0	0	0
BgISR7-08666	279	572	1108	772
BgISR7-08667	1878	35	44	40
BgISR7-08668	1110	95	144	115
BgISR7-08669	1557	17	46	40
BgISR7-08670	96	0	0	0
BgISR7-08671	1665	99	187	143
BgISR7-08672	315	49	124	95
BgISR7-08673	96	0	0	0
BgISR7-08674	729	17	47	24
BgISR7-08675	936	70	108	49
BgISR7-08676	465	8	30	17
BgISR7-08677	2493	32	34	24
BgISR7-08678	2595	44	80	65
BgISR7-08679	372	14	14	8
BgISR7-08680	447	60	195	127
BgISR7-08681	834	4	8	2
BgISR7-08682	522	1	1	1
BgISR7-08683	336	0.5	8	0
BgISR7-08684	3081	98	208	156
BgISR7-08685	72	0	0	0
BgISR7-08686	1875	35	63	36
BgISR7-08687	144	0	0	0.23107
BgISR7-08688	714	16	34	21
BgISR7-08689	852	34	41	31
BgISR7-08690	837	23	33	21
BgISR7-08691	795	0	17	7
BgISR7-08692	657	2	10.5452	1
BgISR7-08693	657	3.82071	3.10404	0
BgISR7-08694	909	8	17	5
BgISR7-08695	573	8.17929	1.35079	3
BgISR7-08696	258	0	0	0
BgISR7-08697	81	0	0	0
BgISR7-08698	9	0	0	0
BgISR7-08699	213	0	0	0
BgISR7-08700	72	0	0	0
BgISR7-08701	603	9	25	20
BgISR7-08702	2118	11	14	6
BgISR7-08703	4269	0	0.00135392	1.11563e-08
BgISR7-08704	1893	0	0	0
BgISR7-08705	480	1	8	3
BgISR7-08706	864	16	36	26
BgISR7-08707	528	91	148	108
BgISR7-08708	816	50	78	62
BgISR7-08709	438	49	47	33
BgISR7-08710	948	5	3	1
BgISR7-08711	1722	118	239	176
BgISR7-08712	951	2	5	6
BgISR7-08713	96	0	0	0
BgISR7-08714	2484	127	217	142
BgISR7-08715	606	5	16	16
BgISR7-08716	576	29	60	34
BgISR7-08717	198	0	3	0
BgISR7-08718	615	0	0	1
BgISR7-08719	231	4	6	3
BgISR7-08720	1941	12	34	22
BgISR7-08721	210	3	1	10
BgISR7-08722	846	11	27	21
BgISR7-08723	123	1	3	3
BgISR7-08724	1275	32	83	52
BgISR7-08725	3381	126	304	185
BgISR7-08726	1362	103	194	132
BgISR7-08727	108	0	1	0
BgISR7-08728	1272	8.42806	18.0995	12.7356
BgISR7-08729	111	0	0	0
BgISR7-08730	984	2	13	5
BgISR7-08731	522	4	10	6
BgISR7-08732	1440	39	40	36
BgISR7-08733	2706	12	37	15
BgISR7-08734	1272	8.42806	18.0995	12.7356
BgISR7-08735	2094	11	32	15
BgISR7-08736	1056	85	178	75
BgISR7-08737	405	0	2	2
BgISR7-08738	900	7	16	7
BgISR7-08739	2781	92	183	97
BgISR7-08740	444	779	1432	989
BgISR7-08741	333	715	1412	985
BgISR7-08742	636	21	53	32
BgISR7-08743	768	36.9697	43.5	18.8571
BgISR7-08744	1182	1.01879e-07	0	0
BgISR7-08745	345	0	0	0
BgISR7-08746	975	8	6	4
BgISR7-08747	297	0	1	0
BgISR7-08748	444	24	67	44
BgISR7-08749	537	19	55	25
BgISR7-08750	870	95	186	108
BgISR7-08751	1098	20	26	28
BgISR7-08752	453	44	105	69
BgISR7-08753	768	24.0303	64.5	41.1429
BgISR7-08754	1050	8	22	6
BgISR7-08755	990	27	75	38
BgISR7-08756	1599	155	281	213
BgISR7-08757	1224	82	199	104
BgISR7-08758	3363	23	41	32
BgISR7-08759	1446	0	0	0
BgISR7-08760	1155	25	59	27
BgISR7-08761	873	39	75	36
BgISR7-08762	102	23	40	38
BgISR7-08763	1908	34	59	35
BgISR7-08764	1719	58	93	59
BgISR7-08765	477	1	0	0
BgISR7-08766	936	1	4	9
BgISR7-08767	60	0	3	0
BgISR7-08768	870	0	0	0
BgISR7-08769	870	0	0	0
BgISR7-08770	1683	0	9.49496	0
BgISR7-08771	1686	0	7	4
BgISR7-08772	573	0	6	5
BgISR7-08773	2817	24	46	33
BgISR7-08774	51	39	52	31
BgISR7-08775	99	0	0.25	0
BgISR7-08776	225	2	3.32392	0
BgISR7-08777	1218	42	67	30
BgISR7-08778	609	11.5	32.5	18
BgISR7-08779	186	0	0	0
BgISR7-08780	594	105	156	100
BgISR7-08781	786	32	53	39
BgISR7-08782	954	39	91	70
BgISR7-08783	636	12	30	19
BgISR7-08784	666	58	88	65
BgISR7-08785	1341	77	183	121
BgISR7-08786	2064	55	101	41
BgISR7-08787	1899	166	327	199
BgISR7-08788	564	0	0	0
BgISR7-08789	129	0	0	0
BgISR7-08790	849	1	2	0
BgISR7-08791	225	0	0	0
BgISR7-08792	735	242	475	275
BgISR7-08793	1086	52	92	59
BgISR7-08794	390	22	29	23
BgISR7-08795	1119	28	54	38
BgISR7-08796	1911	37	56	36
BgISR7-08797	1389	50	103	48
BgISR7-08798	1101	37	78	42
BgISR7-08799	831	10	45	33
BgISR7-08800	957	61	128	125
BgISR7-08801	1248	22	35	29
BgISR7-08802	213	2	4	2
BgISR7-08803	483	11	15	16
BgISR7-08804	609	11.5	32.5	18
BgISR7-08805	1944	12	33	31
BgISR7-08806	582	0	7	3
BgISR7-08807	195	2	0	0
BgISR7-08808	99	0	1	0
BgISR7-08809	42	0	0	0
BgISR7-08810	825	0	0	0
BgISR7-08811	582	0	0	1
BgISR7-08812	1518	7	9	4
BgISR7-08813	2079	33	66	48
BgISR7-08814	285	90	149	127
BgISR7-08815	1440	32	56	30
BgISR7-08816	1776	40	66	33
BgISR7-08817	846	580	1149	732
BgISR7-08818	1950	49	73	37
BgISR7-08819	2475	24	31	20
BgISR7-08820	1044	10	14	13
BgISR7-08821	1326	16	28	9
BgISR7-08822	1740	28	56	24
BgISR7-08823	72	0	0	0
BgISR7-08824	3504	5.41491	13.9981	2.28425
BgISR7-08825	453	5	17	2
BgISR7-08826	1026	0	0	0
BgISR7-08827	1056	35	69	38
BgISR7-08828	2262	106	259	163
BgISR7-08829	348	0	4	0
BgISR7-08830	660	1188	2068	1566
BgISR7-08831	939	8	13	2
BgISR7-08832	87	0	1	0
BgISR7-08833	954	2	17	22
BgISR7-08834	942	20	33	19
BgISR7-08835	939	11	19	15
BgISR7-08836	924	31	40	29
BgISR7-08837	1212	22	20	26
BgISR7-08838	45	0	0	0
BgISR7-08839	1527	65	174	114
BgISR7-08840	387	26	43	34
BgISR7-08841	3642	29	50	33
BgISR7-08842	1101	4	10	10
BgISR7-08843	2382	86	139	115
BgISR7-08844	2775	46	103	74
BgISR7-08845	981	38	94	49
BgISR7-08846	696	24	48	20
BgISR7-08847	486	41	85	61
BgISR7-08848	183	0	3	6
BgISR7-08849	1020	17	19	14
BgISR7-08850	597	43	109	53
BgISR7-08851	933	3	0	0
BgISR7-08852	1125	45	126	51
BgISR7-08853	1026	92	174	102
BgISR7-08854	723	7	19	15
BgISR7-08855	2250	52	103	29
BgISR7-08856	954	9	18	11
BgISR7-08857	1383	14	50	23
BgISR7-08858	957	33	57.2917	37
BgISR7-08859	195	1	3	3
BgISR7-08860	642	10	12.3636	16.6667
BgISR7-08861	1008	13	27.7745	16.2894
BgISR7-08862	924	19	39.2255	35.7106
BgISR7-08863	642	10	4.63636	8.33333
BgISR7-08864	936	3.57027	4.71584	8.72047
BgISR7-08865	156	1.5	0.25	0.75
BgISR7-08866	936	39.8658	68.4211	52.8449
BgISR7-08867	936	59.1342	131.579	69.1551
BgISR7-08868	156	1.5	0.25	0.75
BgISR7-08869	114	0	0	0
BgISR7-08870	156	1.5	0.25	0.75
BgISR7-08871	936	59.1342	131.579	69.1551
BgISR7-08872	936	39.8658	68.4211	52.8449
BgISR7-08873	156	1.5	0.25	0.75
BgISR7-08874	867	2.42973	8.28416	1.27953
BgISR7-08875	957	20	42.7083	22
BgISR7-08876	267	2	9	3
BgISR7-08877	936	39	85	61
BgISR7-08878	2217	101	186	145
BgISR7-08879	1023	125	233	148
BgISR7-08880	147	53	95	53
BgISR7-08881	2568	52	80	65
BgISR7-08882	1032	37	39	47
BgISR7-08883	1395	39	86	60
BgISR7-08884	972	40	59	26
BgISR7-08885	885	1	5	5
BgISR7-08886	144	0	0	0.23107
BgISR7-08887	1521	26	42	18
BgISR7-08888	2631	106	144	95
BgISR7-08889	1077	1	1	2
BgISR7-08890	1395	59	108	32
BgISR7-08891	1302	21	52	43
BgISR7-08892	582	21	30	17
BgISR7-08893	1092	207	356	252
BgISR7-08894	345	351	606	432
BgISR7-08895	1746	56	80	59
BgISR7-08896	207	0	0	2
BgISR7-08897	867	0	0	4
BgISR7-08898	141	0	0	1
BgISR7-08899	174	0	2	0
BgISR7-08900	1467	0	0	0
BgISR7-08901	699	29	42	26
BgISR7-08902	717	12	28	23
BgISR7-08903	1188	13	41	18
BgISR7-08904	1134	9	20	8
BgISR7-08905	2046	44	75	42
BgISR7-08906	195	0	1	0
BgISR7-08907	2241	56	105	54
BgISR7-08908	942	34	99	53
BgISR7-08909	279	19	12	11
BgISR7-08910	651	1	2	2
BgISR7-08911	828	115	304	190
BgISR7-08912	1065	109	157	96
BgISR7-08913	786	4	11	5
BgISR7-08914	1023	27	77	42
BgISR7-08915	366	29	51	36
BgISR7-08916	747	24	34	24
BgISR7-08917	921	40	62	64
BgISR7-08918	1131	83	187	130
BgISR7-08919	309	15	12	15
BgISR7-08920	549	25	25	14
BgISR7-08921	1998	80	98	48
BgISR7-08922	99	0	0	0
BgISR7-08923	219	0	0	0
BgISR7-08924	243	1	2	0
BgISR7-08925	2706	30	67	48
BgISR7-08926	1512	43	113	53
BgISR7-08927	57	0	0	0
BgISR7-08928	219	1	6.67608	1
BgISR7-08929	2823	90	160	88
BgISR7-08930	852	33	106	66
BgISR7-08931	2265	70	142	73
BgISR7-08932	1734	26	37	21
BgISR7-08933	3930	48	85	70
BgISR7-08934	2691	6	18	10
BgISR7-08935	4269	0	20.3612	1.11563e-08
BgISR7-08936	6105	141	213	123
BgISR7-08937	432	125	259	168
BgISR7-08938	579	37	73	43
BgISR7-08939	846	6	16	11
BgISR7-08940	1680	8	15	17
BgISR7-08941	876	6	10	9
BgISR7-08942	600	18	44	34
BgISR7-08943	1083	27	56	47
BgISR7-08944	288	7	12	12
BgISR7-08945	2601	42	50	41
BgISR7-08946	1221	16	29	13
BgISR7-08947	1257	24	35	29
BgISR7-08948	3255	82	166	120
BgISR7-08949	732	18	32	27
BgISR7-08950	456	2	25	18
BgISR7-08951	2475	21	50	32
BgISR7-08952	2148	34	50	40
BgISR7-08953	1890	40	46	41
BgISR7-08954	1698	0	12.8376	11.0181
BgISR7-08955	237	36	43	25
BgISR7-08956	1377	168	293	198
BgISR7-08957	183	0	0	0
BgISR7-08958	2781	22	69	40
BgISR7-08959	603	170	372	237
BgISR7-08960	624	5	14	10
BgISR7-08961	2526	8	21.3955	14.1349
BgISR7-08962	324	0	0	6.74871
BgISR7-08963	942	0	5	3
BgISR7-08964	1185	10	9	16
BgISR7-08965	165	1	1	1
BgISR7-08966	1035	99	235	118
BgISR7-08967	711	21	12	17
BgISR7-08968	1353	477	898	639
BgISR7-08969	3156	57	91	73
BgISR7-08970	1302	8	26	12
BgISR7-08971	2754	16.5455	12.6667	13.3333
BgISR7-08972	2754	9.45455	25.3333	10.6667
BgISR7-08973	1020	30	63	39
BgISR7-08974	1776	57	152	63
BgISR7-08975	384	0	0	0
BgISR7-08976	915	21	22	15.5
BgISR7-08977	1239	112	196	149
BgISR7-08978	1275	156	276	189
BgISR7-08979	213	12.5	17.5	15.5
BgISR7-08980	1734	297	477	327
BgISR7-08981	930	17	34	19
BgISR7-08982	2388	107	189	113
BgISR7-08983	291	19	49	34
BgISR7-08984	489	19	33	28
BgISR7-08985	1380	20	33	19
BgISR7-08986	288	0	0	0
BgISR7-08987	1689	38	61	43
BgISR7-08988	1377	274	653	374
BgISR7-08989	216	132	267	175
BgISR7-08990	273	8	9	2
BgISR7-08991	2079	43	96	65
BgISR7-08992	228	0	0	0
BgISR7-08993	288	5	17	7
BgISR7-08994	561	22	42.6383	27.9788
BgISR7-08995	165	0	0	0
BgISR7-08996	657	0	0	0
BgISR7-08997	237	0	0	0
BgISR7-08998	288	5	17	7
BgISR7-08999	3384	54	95	61
BgISR7-09000	3336	17	61	44
BgISR7-09001	822	20	33	20
BgISR7-09002	279	6	26	14
BgISR7-09003	1443	113	193	113
BgISR7-09004	2328	89	171	96
BgISR7-09005	4530	36	82	60
BgISR7-09006	849	1	3	6
BgISR7-09007	6420	0.827982	0	0.17128
BgISR7-09008	1743	18	56	24
BgISR7-09009	663	4	14	6
BgISR7-09010	324	24	47	38
BgISR7-09011	2511	6	16	15
BgISR7-09012	657	14	27	13
BgISR7-09013	1629	123	201	155
BgISR7-09014	1677	889	1786	1267
BgISR7-09015	1296	13	15	11
BgISR7-09016	3234	43	105	52
BgISR7-09017	849	3	23	14
BgISR7-09018	801	39	67	44
BgISR7-09019	2991	55	119	64
BgISR7-09020	681	6	2.2894	3.3749
BgISR7-09021	780	0	4	1
BgISR7-09022	4455	179	341	242
BgISR7-09023	135	0	0	0
BgISR7-09024	147	0	0	0
BgISR7-09025	1929	35	48	37
BgISR7-09026	4569	159	294	206
BgISR7-09027	417	16	34	18
BgISR7-09028	2487	8	15	8
BgISR7-09029	423	0	5	1
BgISR7-09030	750	31	57	46
BgISR7-09031	5754	56	118	77
BgISR7-09032	189	0	0	0
BgISR7-09033	822	141	268	179
BgISR7-09034	87	1	1	2
BgISR7-09035	366	0	0	0
BgISR7-09036	2262	35	46	28
BgISR7-09037	1005	2	11	14
BgISR7-09038	120	0	0	0
BgISR7-09039	1041	28	59	30
BgISR7-09040	636	13	8	12
BgISR7-09041	3351	51	82	57
BgISR7-09042	51	0	0	0
BgISR7-09043	2016	220	359	257
BgISR7-09044	642	56	76	56
BgISR7-09045	984	26	50	28
BgISR7-09046	948	0	3	0
BgISR7-09047	1347	1	8.02163	5.30193
BgISR7-09048	1551	42	75	39
BgISR7-09049	174	0	0	0
BgISR7-09050	183	0	0	0
BgISR7-09051	981	0	1.08907	4.355
BgISR7-09052	117	0	0	0
BgISR7-09053	2808	21	75	47
BgISR7-09054	1509	11	8	10
BgISR7-09055	48	0	0	0
BgISR7-09056	1521	107	170	84
BgISR7-09057	507	52	56	42
BgISR7-09058	537	24	39	27
BgISR7-09059	1440	55	88	66
BgISR7-09060	1413	447	795	541
BgISR7-09061	936	307	565	427
BgISR7-09062	87	0	0	1
BgISR7-09063	1047	26	53	36
BgISR7-09064	1392	14	7	6
BgISR7-09065	1623	8.1338	8.52504	16.419
BgISR7-09066	603	135.151	251.712	146.249
BgISR7-09067	456	26	30	21
BgISR7-09068	1107	20	64	48
BgISR7-09069	708	9	38	32
BgISR7-09070	3447	97	151	97
BgISR7-09071	1632	22	28	27
BgISR7-09072	303	54	104	79
BgISR7-09073	1461	9	24	24
BgISR7-09074	993	9	16	17
BgISR7-09075	1194	31	41	22
BgISR7-09076	1956	92	172	153
BgISR7-09077	666	45	110	69
BgISR7-09078	354	188	337	192
BgISR7-09079	1173	14	38	39
BgISR7-09080	2616	57	115	80
BgISR7-09081	1506	1	5	2
BgISR7-09082	366	3.5	3.13743	2.375
BgISR7-09083	1734	711	1445	929
BgISR7-09084	1734	48	128	74
BgISR7-09085	345	14	24	10
BgISR7-09086	1254	29	55	32
BgISR7-09087	2133	25	63	26
BgISR7-09088	339	6	12	10
BgISR7-09089	1830	15	16	10
BgISR7-09090	2664	36	60	42
BgISR7-09091	162	0	0	0
BgISR7-09092	876	52	102	76
BgISR7-09093	1455	61	98	74
BgISR7-09094	1404	110	239	150
BgISR7-09095	279	84.8487	127.288	113.751
BgISR7-09096	270	0	0	0
BgISR7-09097	2133	53	101	40
BgISR7-09098	1149	628	1144	841
BgISR7-09099	2196	18	36	18
BgISR7-09100	111	0	0	0
BgISR7-09101	36	0	0	0
BgISR7-09102	516	132	229	172
BgISR7-09103	1017	1253	2535	1735
BgISR7-09104	1287	26	54	40
BgISR7-09105	4569	45	81	80
BgISR7-09106	603	131	260	159
BgISR7-09107	1698	0	0	0
BgISR7-09108	1938	66	139	90
BgISR7-09109	990	28	42	33
BgISR7-09110	108	0	0	0
BgISR7-09111	2214	20	28	23
BgISR7-09112	882	48	66	38
BgISR7-09113	6201	48	108	96
BgISR7-09114	336	0	0	0
BgISR7-09115	153	0	0	0
BgISR7-09116	2004	87	232	161
BgISR7-09117	1080	17	26	22
BgISR7-09118	1575	17	49	17
BgISR7-09119	147	1	2	4
BgISR7-09120	2418	54	110	75
BgISR7-09121	2760	81	149	100
BgISR7-09122	426	0	0	0
BgISR7-09123	909	23	41	25
BgISR7-09124	2184	129	266	166
BgISR7-09125	975	2	1	0
BgISR7-09126	1407	2	5	5
BgISR7-09127	6420	0	0	5.02754
BgISR7-09128	1293	55	76	51
BgISR7-09129	5172	29	58	65
BgISR7-09130	3339	145	228	158
BgISR7-09131	147	2	7	4
BgISR7-09132	1017	24	30	15
BgISR7-09133	756	16	22	24
BgISR7-09134	1116	9	33	18
BgISR7-09135	1968	46	100	53
BgISR7-09136	1176	14	38	25
BgISR7-09137	1854	49	60	48
BgISR7-09138	660	68	143	95
BgISR7-09139	1206	131	244	171
BgISR7-09140	168	0	0	0
BgISR7-09141	84	0	1	4
BgISR7-09142	243	0	0	0
BgISR7-09143	1221	29	33	40
BgISR7-09144	744	18	38	32
BgISR7-09145	816	0	1	0
BgISR7-09146	1353	55	133	112
BgISR7-09147	1122	14	43	26
BgISR7-09148	1584	37	93	57
BgISR7-09149	654	32	35	24
BgISR7-09150	1923	61	117	89
BgISR7-09151	2940	42	97	71
BgISR7-09152	225	0	0	0
BgISR7-09153	966	3	5	8
BgISR7-09154	1296	32	60	41
BgISR7-09155	411	20	60	31
BgISR7-09156	2778	73	165	137
BgISR7-09157	306	12	31	25
BgISR7-09158	4812	8.99756	0	0
BgISR7-09159	672	38	100	66
BgISR7-09160	1026	22	39	39
BgISR7-09161	522	0	1	1
BgISR7-09162	1848	1	3	4
BgISR7-09163	42	0	0	0
BgISR7-09164	189	11.9844	16.2851	15.253
BgISR7-09165	1653	116	186	123
BgISR7-09166	2502	56	80	80
BgISR7-09167	1056	64	135	90
BgISR7-09168	4038	5	18	15
BgISR7-09169	663	0	6	8
BgISR7-09170	906	26	50	32
BgISR7-09171	417	8	16	14
BgISR7-09172	585	10	32	18
BgISR7-09173	1380	6	3	5
BgISR7-09174	2085	34	70	40
BgISR7-09175	114	1	0	1
BgISR7-09176	345	41	54	47
BgISR7-09177	354	257	574	346
BgISR7-09178	432	0	0	0.403357
BgISR7-09179	348	22	63	50
BgISR7-09180	327	0	0	0
BgISR7-09181	270	2	3	3
BgISR7-09182	1323	3	2	4
BgISR7-09183	981	36	81	51
BgISR7-09184	339	1	3	5
BgISR7-09185	1434	11	14	11
BgISR7-09186	894	0	1.366	0
BgISR7-09187	594	17	37	28
BgISR7-09188	2811	41	82	57
BgISR7-09189	306	3	6	2
BgISR7-09190	33	0	0	0
BgISR7-09191	390	0	0	0
BgISR7-09192	1521	45	90	59
BgISR7-09193	1143	16	47	21
BgISR7-09194	243	5	4	7
BgISR7-09195	1143	23	26	22
BgISR7-09196	1347	2	3	0
BgISR7-09197	324	0	0	0
BgISR7-09198	555	0	8.24999	3
BgISR7-09199	699	73	167	130
BgISR7-09200	1146	15	44	42
BgISR7-09201	1236	5	21	16
BgISR7-09202	1134	7	17	10
BgISR7-09203	1236	4	8	5
BgISR7-09204	1164	14	13	11
BgISR7-09205	1560	128	265	165
BgISR7-09206	738	32	52	35
BgISR7-09207	717	2	18	14
BgISR7-09208	2247	23	39	16
BgISR7-09209	78	1	0	2
BgISR7-09210	1587	23	27	23
BgISR7-09211	1212	251	513	275
BgISR7-09212	3141	48	89	68
BgISR7-09213	1614	40	102	52
BgISR7-09214	789	26	48	21
BgISR7-09215	396	0	2	0
BgISR7-09216	570	11	24	20
BgISR7-09217	708	3	4	6
BgISR7-09218	351	34	109	63
BgISR7-09219	327	0	0	0
BgISR7-09220	360	0	0	0
BgISR7-09221	327	17	33	20
BgISR7-09222	339	73	179	130
BgISR7-09223	162	0	0	0
BgISR7-09224	330	30	101	54
BgISR7-09225	264	95	137	133
BgISR7-09226	327	0	0	0
BgISR7-09227	1461	4	3.01124	4
BgISR7-09228	327	0	1.0667	0
BgISR7-09229	903	13.308	23.8901	15.527
BgISR7-09230	1161	20	38	23
BgISR7-09231	270	0.691951	5.10995	2.47304
BgISR7-09232	363	0	0	0
BgISR7-09233	129	0	1	0
BgISR7-09234	1140	30	51	55
BgISR7-09235	2235	3	9	4
BgISR7-09236	147	0	0	0
BgISR7-09237	1683	0	8.8968	0
BgISR7-09238	1896	1	0	0
BgISR7-09239	117	0	0	0
BgISR7-09240	423	0	0	0
BgISR7-09241	1218	0	0	0
BgISR7-09242	474	0	0	0
BgISR7-09243	1218	4	4	2
BgISR7-09244	1602	117	208	117
BgISR7-09245	15	0	0	0
BgISR7-09246	1896	57	107	59
BgISR7-09247	1854	24	40	45
BgISR7-09248	291	56	118	65
BgISR7-09249	129	0	0	0
BgISR7-09250	96	0	0	0
BgISR7-09251	1233	67	177	92
BgISR7-09252	183	0	5	0
BgISR7-09253	99	2	5	1
BgISR7-09254	924	0	5	6
BgISR7-09255	8667	36	83	56
